_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
62bb41670565048c3497a790,,92.8,97.13,94.8,65.13,232;0;0;1,time,30,-1,2,30,0,10.04,true,false,english,,normal,false,false,false,,1656439143000
62bb3a4f0565048c349010ec,,91.6,96.23,91.6,69.86,229;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656437327000
62bb3a2a0565048c3490100a,,100.77,98.45,100.77,80.4,252;0;0;0,time,30,-1,3,30.01,0,19.69,true,false,english,,normal,false,false,false,,1656437290000
62bb39f30565048c34900eca,,96,97.59,98,69.66,240;1;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656437235000
62bb39d30565048c34900e15,,84,96.4,84,60.76,210;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656437203000
62bb39b00565048c34900d61,,82.8,95.87,82.8,65.94,207;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656437168000
62bb39910565048c34900caf,,86.8,96.97,90.4,69.24,217;1;0;0,time,30,-1,1,30,0,7.61,true,false,english,,normal,false,false,false,,1656437137000
62bb39660565048c34900ba3,,74.8,95.54,74.8,59.1,187;0;0;0,time,30,-1,4,30,0,12.06,true,false,english,,normal,false,false,false,,1656437094000
62bb39340565048c34900a81,,82.8,94.25,82.8,57.81,207;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656437044000
62b5f4454029cb13c27173a5,,96.4,97.57,96.4,74.59,241;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656091717000
62b5f4254029cb13c27172f2,,81.55,95.35,81.55,56.05,204;0;0;0,time,30,-1,0,30.02,0,0,true,false,english,,normal,false,false,false,,1656091685000
62b5f4034029cb13c271722f,,99.6,98.05,99.6,75.28,249;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1656091651000
62b5f3e24029cb13c2717171,,80.77,93.58,80.77,64.14,202;0;0;0,time,30,-1,16,30.01,0,111.55,true,false,english,,normal,false,false,false,,1656091618000
62b5f1424029cb13c271644c,,114.4,98.96,114.4,82.12,286;0;0;0,time,30,-1,3,30,0,6.18,false,false,english,,normal,false,false,false,,1656090946000
62b5f1134029cb13c271635d,,110.76,93.35,125.16,76.27,277;10;3;1,time,30,-1,44,30.01,0,166.51,false,false,english,,normal,false,false,false,,1656090899000
62b5efd64029cb13c26daaf0,,111.16,93.4,126.76,77.86,278;14;0;1,time,30,-1,12,30.01,0,48.67,false,false,english,,normal,false,false,false,,1656090582000
62b5ef7a4029cb13c26da964,,116.36,97.98,116.36,74.67,291;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1656090490000
62b5ef554029cb13c26da8bb,,126.4,99.06,126.4,84.94,316;0;0;0,time,30,-1,3,30,0,12.95,false,false,english,,normal,false,false,false,,1656090453000
62b5eed74029cb13c26da64b,,107.2,95.19,115.6,84,268;7;2;1,time,30,-1,4,30,0,39.61,false,false,english,,normal,false,false,false,,1656090327000
62b5ee7d4029cb13c26da47e,,125.6,98.79,132,89.5,157;1;0;1,time,15,-1,2,15,0,2.46,false,false,english,,normal,false,false,false,,1656090237000
62b5ee684029cb13c26da411,,114.4,98.66,119.2,86.02,143;1;0;0,time,15,-1,6,15,0,18.91,false,false,english,,normal,false,false,false,,1656090216000
62b5ee404029cb13c26da33f,,121.6,98.06,123.2,82.45,152;2;0;0,time,15,-1,6,15,0,29.19,false,false,english,,normal,false,false,false,,1656090176000
62b5ee034029cb13c26da212,,131.2,100,131.2,84.89,164;0;0;0,time,15,-1,2,15,0,6.08,false,false,english,,normal,false,false,false,,1656090115000
62b5eda94029cb13c26da037,,119.2,97.08,120.2,72.04,596;2;0;0,time,60,-1,1,60,0,1.87,false,false,english,,normal,false,false,false,,1656090025000
62b1ea5f1eb44e7cca40a47c,,112.18,97.43,115.58,82.82,561;4;2;1,time,60,-1,3,60.01,0,36.25,false,false,english,,normal,false,false,false,,1655827039000
62ad733021b899eba383a983,true,119.98,98.37,122.18,77.22,600;4;0;0,time,60,-1,6,60.01,0,20.03,false,false,english,,normal,false,false,false,,1655534384000
62ad5fe821b899eba370acb0,,117.6,98.5,118.8,82.57,588;1;1;0,time,60,-1,4,60,0,10.95,false,false,english,,normal,false,false,false,,1655529448000
62ad5f9921b899eba370ab56,,126.4,99.37,126.4,82.5,158;0;0;0,time,15,-1,3,15,0,19.76,false,false,english,,normal,false,false,false,,1655529369000
62ad5f7221b899eba370aab2,,127.2,98.76,127.2,77.83,159;0;0;0,time,15,-1,9,15,0,36.65,false,false,english,,normal,false,false,false,,1655529330000
62ad5f3521b899eba36ceeb6,,120.8,93.6,137.6,86.17,151;6;1;2,time,15,-1,8,15,0,20.61,false,false,english,,normal,false,false,false,,1655529269000
62ad5e8121b899eba36ceb71,,129.43,100,129.43,78.56,162;0;0;0,time,15,-1,2,15.02,0,6.55,false,false,english,,normal,false,false,false,,1655529089000
62ad5e6921b899eba36ceafa,,130.4,97.02,134.4,90.11,163;3;1;0,time,15,-1,1,15,0,4.75,false,false,english,,normal,false,false,false,,1655529065000
62ad5e2921b899eba36ce9fa,,118.4,98.05,122.4,77.38,148;1;0;0,time,15,-1,5,15,0,31.89,false,false,english,,normal,false,false,false,,1655529001000
62ad5df321b899eba36ce90a,,121.6,97.56,131.2,86.87,152;1;1;0,time,15,-1,5,15,0,18.81,false,false,english,,normal,false,false,false,,1655528947000
62ad5dcb21b899eba36ce851,,121.6,99.35,121.6,83.91,152;0;0;0,time,15,-1,4,15,0,10.54,false,false,english,,normal,false,false,false,,1655528907000
62ad5d8721b899eba36ce71d,,130.4,98.79,130.4,77.73,163;0;0;0,time,15,-1,4,15,0,10.84,false,false,english,,normal,false,false,false,,1655528839000
62ad5d5d21b899eba36ce636,,122.8,98.71,122.8,73.94,307;0;0;0,time,30,-1,4,30,0,4.86,false,false,english,,normal,false,false,false,,1655528797000
62ad5d3421b899eba36ce55d,,122,96.88,126,80.58,305;4;1;0,time,30,-1,4,30,0,37.23,false,false,english,,normal,false,false,false,,1655528756000
62ad5b5c21b899eba3692191,,122.76,98.4,123.96,85.61,307;2;0;0,time,30,-1,1,30.01,0,6.94,false,false,english,,normal,false,false,false,,1655528284000
62ad5b3521b899eba36920bd,,119.6,99.01,119.6,80.82,299;0;0;0,time,30,-1,13,30,0,46.71,false,false,english,,normal,false,false,false,,1655528245000
62aaabf8670d484edee219ca,,119.96,96.86,127.16,85.06,300;6;1;0,time,30,-1,6,30.01,0,13.4,false,false,english,,normal,false,false,false,,1655352312000
62a59b16670d484ede6dfe94,,128.36,99.69,128.36,83.7,321;0;0;0,time,30,-1,30,30.01,0,164.28,false,false,english,,normal,false,false,false,,1655020310000
62a599b4670d484ede6df856,,124.36,96.35,130.36,81.84,311;6;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1655019956000
62a59994670d484ede6df7bd,,128.76,95.24,141.95,86.22,322;8;2;1,time,30,-1,5,30.01,0,12.84,false,false,english,,normal,false,false,false,,1655019924000
62a59927670d484ede6a42d1,,128.36,98.19,130.76,80.92,321;2;0;0,time,30,-1,9,30.01,0,21.89,false,false,english,,normal,false,false,false,,1655019815000
62a597d5670d484ede6a3caa,,128.54,93.31,143.31,82.67,322;16;1;1,time,30,-1,1,30.06,0,0.04,false,false,english,,normal,false,false,false,,1655019477000
62a58612670d484ede576d2c,true,133.6,98.55,138,85.67,334;2;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1655014930000
62a55546670d484ede22c876,,112.72,97.25,114.72,75.01,282;3;0;0,time,30,-1,3,30.02,0,8.36,false,false,english,,normal,false,false,false,,1655002438000
62a5551a670d484ede22c7b8,,112,96.63,116.8,75.91,280;2;1;0,time,30,-1,2,30,0,4.27,false,false,english,,normal,false,false,false,,1655002394000
62a0d994670d484ede58281e,,120.4,98.09,125.2,81.58,301;3;0;2,time,30,-1,4,30,0,31.35,false,false,english,,normal,false,false,false,,1654708628000
62a07bc3670d484edef229ef,,115.6,98.97,115.6,74.98,289;0;0;0,time,30,-1,2,30,0,4.31,false,false,english,,normal,false,false,false,,1654684611000
629589e997eb97c50cc8d392,,125.56,96.08,132.36,79.54,314;8;1;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1653967337000
6289c27ead7422b58ff63b72,,115.6,98.31,117.6,78.78,289;2;0;0,time,30,-1,6,30,0,15.75,false,false,english,,normal,false,false,false,,1653195390000
6289c1caad7422b58ff6384e,,110.76,94.08,119.56,77.11,277;9;2;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1653195210000
6289c1abad7422b58ff637bb,,108.8,99.27,108.8,79.09,272;0;0;0,time,30,-1,40,30,0,188.29,false,false,english,,normal,false,false,false,,1653195179000
6289bf01ad7422b58ff298e2,,129.16,97.35,135.55,88.77,323;6;0;1,time,30,-1,6,30.01,0,40.86,false,false,english,,normal,false,false,false,,1653194497000
6289be45ad7422b58ff29527,,121.92,97.76,123.52,78.76,305;2;0;0,time,30,-1,1,30.02,0,1.25,false,false,english,,normal,false,false,false,,1653194309000
62848bcff90d84081a713512,,118,99.33,118,83.43,295;0;0;0,time,30,-1,3,30,0,13.47,false,false,english,,normal,false,false,false,,1652853711000
628488e2f90d84081a67fcdf,,42.79,93.55,48.78,68.32,107;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1652852962000
62848732f90d84081a5ecabc,,104.66,88.89,125.03,79.03,262;21;3;1,time,30,-1,0,30.04,0,0,false,false,english,,normal,false,false,false,,1652852530000
62839817f90d84081ae944d4,,115.2,97,117.6,80.17,288;2;0;0,time,30,-1,3,30,0,34.42,false,false,english,,normal,false,false,false,,1652791319000
6280fab194eda9c2c5091707,,123.2,98.73,124.8,84.65,308;2;0;0,time,30,-1,2,30,0,4.22,false,false,english,,normal,false,false,false,,1652619953000
62808e1294eda9c2c5ec7600,,125.96,99.06,125.96,81.35,315;0;0;0,time,30,-1,1,30.01,0,7.78,false,false,english,,normal,false,false,false,,1652592146000
627e52e894eda9c2c51ded97,,106,94.76,113.6,75.67,265;9;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1652445928000
627e52c694eda9c2c519b332,,89.57,99.56,89.57,85.09,224;0;0;0,time,30,-1,1,30.01,0,2.81,false,false,english,,normal,false,false,false,,1652445894000
627e522c94eda9c2c514d2b4,,112.4,97.27,114.8,73.61,281;1;0;0,time,30,-1,45,30,0,214.8,false,false,english,,normal,false,false,false,,1652445740000
627c8fc86d6f0bfb314778e3,,120.68,95.68,127.07,82.37,302;6;0;0,time,30,-1,8,30.03,0,16.64,false,false,english,,normal,false,false,false,,1652330440000
627c8f746d6f0bfb31477700,,123.16,97.5,126.76,81.67,308;3;0;0,time,30,-1,8,30.01,0,19.03,false,false,english,,normal,false,false,false,,1652330356000
627c8f296d6f0bfb31477555,,124.76,100,124.76,86.49,312;0;0;0,time,30,-1,13,30.01,0,49.99,false,false,english,,normal,false,false,false,,1652330281000
627c8eac6d6f0bfb3147724f,,122.72,98.73,125.92,89.35,307;2;0;1,time,30,-1,5,30.02,0,26.26,false,false,english,,normal,false,false,false,,1652330156000
627c8e5d6d6f0bfb31477074,,111.96,99.3,113.56,14.44,280;0;0;1,time,30,-1,8,30.01,6,29.16,false,false,english,,normal,false,false,false,,1652330077000
627bcffe6d6f0bfb3159383d,,107.2,96.1,110.4,78.79,268;3;1;0,time,30,-1,3,30,0,15.48,false,false,english,,normal,false,false,false,,1652281342000
627bcfc56d6f0bfb315935cd,,107.16,96.8,110.76,73.64,268;4;0;0,time,30,-1,5,30.01,0,23.03,false,false,english,,normal,false,false,false,,1652281285000
627bcf7c6d6f0bfb3154fdfa,,100.37,97.67,102.37,75.76,251;4;0;1,time,30,-1,4,30.01,0,9.36,false,false,english,,normal,false,false,false,,1652281212000
627b42156d6f0bfb31e2efa3,,121.6,99.02,121.6,82.76,304;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1652245013000
627b41f56d6f0bfb31e2eecc,,117.6,98,117.6,75.92,294;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1652244981000
627b41d16d6f0bfb31e2eddf,,119.56,99.67,119.56,84.72,299;0;0;0,time,30,-1,1,30.01,0,5.81,false,false,english,,normal,false,false,false,,1652244945000
627b41a76d6f0bfb31e2ecc7,,126.4,97.59,132.8,91.61,158;3;0;0,time,15,-1,3,15,0,12.5,false,false,english,,normal,false,false,false,,1652244903000
627a7a296d6f0bfb31da890a,,123.92,100,123.92,89.01,155;0;0;0,time,15,-1,2,15.01,0,7.84,false,false,english,,normal,false,false,false,,1652193833000
627a7a0e6d6f0bfb31da87de,,111.05,97.93,115.85,77.44,139;1;1;0,time,15,-1,5,15.02,0,14.9,false,false,english,,normal,false,false,false,,1652193806000
627a79e36d6f0bfb31da8613,,128.8,99.39,128.8,80.45,161;0;0;0,time,15,-1,1,15,0,1.82,false,false,english,,normal,false,false,false,,1652193763000
6278ea826d6f0bfb31d56030,,81.6,100,81.6,58.02,102;0;0;0,time,15,-1,1,15,2,0.04,false,false,english,,normal,false,false,false,,1652091522000
6278ea706d6f0bfb31d55fc8,,106.19,99.25,106.19,73.05,133;0;0;0,time,15,-1,15,15.03,0,49.79,false,false,english,,normal,false,false,false,,1652091504000
6278e9b86d6f0bfb31d55b59,,127.03,100,127.03,81.84,159;0;0;0,time,15,-1,18,15.02,0,77.76,false,false,english,,normal,false,false,false,,1652091320000
6278e9266d6f0bfb31cc59dc,,114.96,98.47,116.16,81.61,575;2;0;0,time,60,-1,24,60.02,0,168.03,false,false,english,,normal,false,false,false,,1652091174000
6278e7e26d6f0bfb31cc52ea,,114.18,91.68,125.98,83.32,571;31;7;0,time,60,-1,17,60.01,0,93.42,false,false,english,,normal,false,false,false,,1652090850000
6278e6f46d6f0bfb31cc4e4e,,111.96,98.6,112.76,74.83,560;1;0;1,time,60,-1,2,60.02,0,10.42,false,false,english,,normal,false,false,false,,1652090612000
6278d6636d6f0bfb319efa3f,,110.4,94.63,114.4,70.26,552;9;1;9,time,60,-1,1,60,0,1.21,false,false,english,,normal,false,false,false,,1652086371000
62735e49cd2dd5da230a2e43,,122.8,98.71,122.8,82.66,307;0;0;0,time,30,-1,29,30,0,77.21,false,false,english,,normal,false,false,false,,1651727945000
62735990cd2dd5da23f837ff,,115.16,99.65,115.16,82.12,288;0;0;0,time,30,-1,13,30.01,0,47.13,false,false,english,,normal,false,false,false,,1651726736000
627358e7cd2dd5da23f8336e,,121.56,96.89,128.36,82.17,304;6;1;0,time,30,-1,5,30.01,0,36.53,false,false,english,,normal,false,false,false,,1651726567000
6273588dcd2dd5da23f83117,,121.96,95.38,129.16,80.77,305;10;2;0,time,30,-1,4,30.01,0,14.56,false,false,english,,normal,false,false,false,,1651726477000
6271f481cd2dd5da23695b20,,112.36,97.24,112.36,80.49,281;0;0;0,time,30,-1,2,30.01,0,3.04,false,false,english,,normal,false,false,false,,1651635329000
6271f45bcd2dd5da23695a11,,76.4,97.51,76.4,50.72,191;0;0;0,time,30,-1,6,30,1,6.71,false,false,english,,normal,false,false,false,,1651635291000
62714c3ccd2dd5da23b8eca9,,116.36,98.66,118.36,75.77,291;1;0;0,time,30,-1,21,30.01,0,92.62,false,false,english,,normal,false,false,false,,1651592252000
62714b71cd2dd5da23b8e38c,,116.8,97.85,120.2,81.07,584;4;1;1,time,60,-1,9,60,0,25.51,false,false,english,,normal,false,false,false,,1651592049000
62714b05cd2dd5da23b8dee6,true,105.58,98.88,105.58,70.68,528;0;0;0,time,60,-1,1,60.01,1,1.22,true,false,english,,normal,false,false,false,,1651591941000
62714a91cd2dd5da23b4b502,,116.2,97.07,123,80.68,581;12;1;1,time,60,-1,10,60,0,17.42,false,false,english,,normal,false,false,false,,1651591825000
62714975cd2dd5da23afe88b,,132.22,100,132.22,90.38,53;0;0;0,words,10,-1,1,4.81,0,4.24,false,false,english,,normal,false,false,false,,1651591541000
6271496acd2dd5da23afe806,,125.58,97.87,125.58,65.96,45;0;0;0,words,10,-1,5,4.3,0,13.56,false,false,english,,normal,false,false,false,,1651591530000
62714953cd2dd5da23afe6f4,,135.36,100,135.36,85.61,52;0;0;0,words,10,-1,1,4.61,0,2.08,false,false,english,,normal,false,false,false,,1651591507000
62714948cd2dd5da23afe674,,133.64,100,133.64,64.78,48;0;0;0,words,10,-1,1,4.31,0,3.69,false,false,english,,normal,false,false,false,,1651591496000
6271493ecd2dd5da23afe601,,138.35,100,138.35,68.79,49;0;0;0,words,10,-1,0,4.25,0,0,false,false,english,,normal,false,false,false,,1651591486000
62714937cd2dd5da23afe5c0,,132.82,100,132.82,58.48,57;0;0;0,words,10,-1,3,5.15,0,18.96,false,false,english,,normal,false,false,false,,1651591479000
62714910cd2dd5da23afe3ea,,90.6,97.21,96.06,68.42,232;3;0;0,quote,3677,1,0,30.73,0,0,false,false,english,,normal,false,false,false,,1651591440000
627148cdcd2dd5da23afe0ed,,84.34,96.36,84.34,60.77,289;0;0;0,quote,5242,1,2,41.12,0,8.18,false,false,english,,normal,false,false,false,,1651591373000
62714883cd2dd5da23afdd9d,,80.79,95.17,80.79,60.6,274;0;0;0,quote,2252,1,3,40.7,0,19.02,false,false,english,,normal,false,false,false,,1651591299000
62714841cd2dd5da23afdaa5,,89.01,96.41,89.01,64.42,241;0;0;0,quote,982,1,6,32.49,0,36.95,false,false,english,,normal,false,false,false,,1651591233000
627147e5cd2dd5da23afd688,true,106.33,98.52,106.33,70.47,133;0;0;0,time,15,-1,1,15.01,0,1.85,true,false,english,,normal,false,false,false,,1651591141000
627147cfcd2dd5da23afd5a2,,21.6,100,21.6,0.03,27;0;0;0,time,15,-1,6,15,4,19.17,false,false,english,,normal,false,false,false,,1651591119000
62714794cd2dd5da23afd349,,11.19,100,11.19,0,14;0;0;0,time,15,-1,14,15.01,9,65.15,false,false,english,,normal,false,false,false,,1651591060000
627140c0cd2dd5da239dc00d,,119.92,100,119.92,75.78,150;0;0;0,time,15,-1,5,15.01,0,18.4,false,false,english,,normal,false,false,false,,1651589312000
6270e07ecd2dd5da23a22244,true,119.58,97.89,122.18,78.99,598;5;1;1,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1651564670000
6270dff8cd2dd5da23a21fa7,true,118.8,98.68,120.2,81.25,594;3;0;1,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1651564536000
6270dfb7cd2dd5da23a21e36,true,115,95.39,125,79.88,575;15;2;1,time,60,-1,6,60,0,34.7,false,false,english,,normal,false,false,false,,1651564471000
6270ded1cd2dd5da23a21927,,112.98,97.47,117.38,75.49,565;5;2;0,time,60,-1,1,60.01,0,28.87,false,false,english,,normal,false,false,false,,1651564241000
6270c00dcd2dd5da23517c01,,108.98,98.2,108.98,72.29,545;0;0;0,time,60,-1,43,60.01,0,165.74,false,false,english,,normal,false,false,false,,1651556365000
6270beefcd2dd5da235175de,,117.96,98.68,119.56,82.21,295;0;0;1,time,30,-1,13,30.01,0,89.72,false,false,english,,normal,false,false,false,,1651556079000
6270be68cd2dd5da23517302,,123.56,98.12,125.96,83.8,309;2;0;0,time,30,-1,12,30.01,0,59.72,false,false,english,,normal,false,false,false,,1651555944000
6270be00cd2dd5da235170c6,,107.96,97.83,107.96,76.96,270;0;0;0,time,30,-1,3,30.01,0,21.02,false,false,english,,normal,false,false,false,,1651555840000
6270bdbdcd2dd5da23488c84,,113.12,96.64,117.12,75.49,283;3;0;0,time,30,-1,10,30.02,0,28.58,false,false,english,,normal,false,false,false,,1651555773000
6270bd75cd2dd5da23488adf,,37.99,80.95,40.79,49.64,95;5;0;1,time,30,-1,19,30.01,0,49.2,false,false,english,,normal,false,false,false,,1651555701000
6270bbc0cd2dd5da2348815c,,120.68,94.86,132.27,85.87,302;11;2;1,time,30,-1,13,30.03,0,36.34,false,false,english,,normal,false,false,false,,1651555264000
6270ba5fcd2dd5da23445609,true,139.91,100,139.91,86.48,175;0;0;0,time,15,-1,14,15.01,0,20.15,false,false,english,,normal,false,false,false,,1651554911000
6270ba14cd2dd5da233f955d,,123.75,91.06,142.91,90.1,155;11;1;1,time,15,-1,12,15.03,0,27.55,false,false,english,,normal,false,false,false,,1651554836000
6270b9d6cd2dd5da233f93eb,,126.32,98.75,126.32,83.35,158;0;0;0,time,15,-1,7,15.01,0,12.11,false,false,english,,normal,false,false,false,,1651554774000
6270b96dcd2dd5da233f9187,true,136.62,97.74,141.41,87.17,171;2;1;0,time,15,-1,5,15.02,0,10.6,false,false,english,,normal,false,false,false,,1651554669000
6270b90bcd2dd5da233f8f77,,124.72,95.93,137.51,87.72,156;4;1;0,time,15,-1,4,15.01,0,19.27,false,false,english,,normal,false,false,false,,1651554571000
6270b8e3cd2dd5da233f8e99,,122.32,98.1,124.72,81.7,153;1;0;0,time,15,-1,7,15.01,0,20.3,false,false,english,,normal,false,false,false,,1651554531000
6270b8b0cd2dd5da233f8d88,,122.32,93.53,135.91,90.51,153;6;2;0,time,15,-1,24,15.01,0,100.47,false,false,english,,normal,false,false,false,,1651554480000
6270b7becd2dd5da233f883b,,120.36,95.72,130.36,77.61,301;9;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1651554238000
626b6ec1ae6c0016e338d841,,115.16,97.32,117.56,81.82,288;3;0;0,time,30,-1,5,30.01,0,29.71,false,false,english,,normal,false,false,false,,1651207873000
626b6e7aae6c0016e338d6a6,,54.4,95.8,54.4,63.4,136;0;0;0,time,30,-1,1,30,0,0.09,false,false,english,,normal,false,false,false,,1651207802000
626b6e4eae6c0016e338d5bb,,10.79,93.1,10.79,20.56,27;0;0;0,time,30,-1,1,30.02,6,2.27,false,false,english,,normal,false,false,false,,1651207758000
62695589a302669ecde9654e,,127.96,97.89,131.16,77.25,320;2;0;0,time,30,-1,3,30.01,0,14.82,false,false,english,,normal,false,false,false,,1651070345000
62695521a302669ecde960e8,,72.78,98.91,72.78,74.49,182;0;0;0,time,30,-1,6,30.01,0,14.93,false,false,english,,normal,false,false,false,,1651070241000
626951fda302669ecde077c0,,55.96,100,55.96,74.45,140;0;0;0,time,30,-1,3,30.02,0,7.76,false,false,english,,normal,false,false,false,,1651069437000
626951a8a302669ecde0745f,,49.58,99.2,49.58,63.83,124;0;0;0,time,30,-1,2,30.01,0,16.11,false,false,english,,normal,false,false,false,,1651069352000
62695151a302669ecde070e5,,49.17,100,49.17,70.9,123;0;0;0,time,30,-1,1,30.02,0,2.83,false,false,english,,normal,false,false,false,,1651069265000
62695092a302669ecde06915,,47.98,98.36,47.98,73.11,120;0;0;0,time,30,-1,1,30.01,0,7.22,false,false,english,,normal,false,false,false,,1651069074000
62694e53a302669ecdd788a3,true,131.51,97.67,137.11,87.09,329;5;1;0,time,30,-1,8,30.02,0,42.23,false,false,english,,normal,false,false,false,,1651068499000
62691993a302669ecd5236f9,,121.52,94.93,133.91,86.7,304;10;1;2,time,30,-1,8,30.02,0,31.17,false,false,english,,normal,false,false,false,,1651054995000
6268e93aa302669ecdd64406,,127.96,95.85,134.76,87.48,320;10;0;1,time,30,-1,5,30.01,0,37.2,false,false,english,,normal,false,false,false,,1651042618000
6268e7f5a302669ecdd63c76,,117.96,97.38,120.36,81.67,295;3;1;0,time,30,-1,6,30.01,0,28.82,false,false,english,,normal,false,false,false,,1651042293000
6268e789a302669ecdd63a22,,118.76,99.66,118.76,83.57,297;0;0;0,time,30,-1,4,30.01,0,12.58,false,false,english,,normal,false,false,false,,1651042185000
6268e758a302669ecdd6391f,,108.29,94.22,116.28,77.74,271;10;2;1,time,30,-1,2,30.03,0,2.49,false,false,english,,normal,false,false,false,,1651042136000
6268e734a302669ecdd6384f,,103.97,97.09,107.16,77.45,260;1;0;0,time,30,-1,22,30.01,0,166.84,false,false,english,,normal,false,false,false,,1651042100000
6268e620a302669ecdcd6b1d,,112,95.44,122,77.48,280;7;0;2,time,30,-1,1,30,0,13.12,false,false,english,,normal,false,false,false,,1651041824000
6267c225a302669ecdecaf14,,60.78,97.44,60.78,72.62,152;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1650967077000
6267bfd2a302669ecdeca1f8,,121.16,95.73,130.36,86.04,303;7;1;0,time,30,-1,4,30.01,0,14.8,false,false,english,,normal,false,false,false,,1650966482000
6267bf4da302669ecdec9ec2,,128.36,99.69,128.36,87.52,321;0;0;0,time,30,-1,3,30.01,0,4.38,false,false,english,,normal,false,false,false,,1650966349000
6267be65a302669ecde3d848,true,162.08,100,162.08,94.56,52;0;0;0,words,10,-1,0,3.85,0,0,false,false,english,,normal,false,false,false,,1650966117000
6267be48a302669ecde3d7bd,,145.53,100,145.53,88.1,57;0;0;0,words,10,-1,0,4.7,0,0,false,false,english,,normal,false,false,false,,1650966088000
6267be41a302669ecde3d78f,,133.66,92.86,162.71,58,46;2;1;0,words,10,-1,2,4.13,0,5.81,false,false,english,,normal,false,false,false,,1650966081000
62668e17a302669ecdea60e5,true,114.18,98.64,115.58,76.1,571;1;0;0,time,60,-1,5,60.01,0,10.11,false,false,english,,normal,false,false,false,,1650888215000
62668dc8a302669ecdea5ed0,,121.6,100,121.6,78.72,152;0;0;0,time,15,-1,10,15,0,27.83,false,false,english,,normal,false,false,false,,1650888136000
62668d85a302669ecdea5ced,,120.8,99.34,120.8,86.58,151;0;0;0,time,15,-1,3,15,0,7.46,false,false,english,,normal,false,false,false,,1650888069000
62668d61a302669ecdea5be0,,112,99.3,114.4,79.07,140;0;0;1,time,15,-1,1,15,0,1.37,false,false,english,,normal,false,false,false,,1650888033000
62668d4ea302669ecdea5b53,,112.72,96.03,118.32,80.31,141;1;1;0,time,15,-1,6,15.01,0,29.72,false,false,english,,normal,false,false,false,,1650888014000
62668ceda302669ecde19be8,,99.57,94.44,103.97,71.03,249;2;1;1,time,30,-1,1,30.01,0,0.84,false,false,english,,normal,false,false,false,,1650887917000
62668ccca302669ecde19af3,,110.76,97.88,110.76,80.32,277;0;0;0,time,30,-1,7,30.01,0,44.2,false,false,english,,normal,false,false,false,,1650887884000
62668c79a302669ecde198ab,,107.96,92.91,115.56,73.09,270;11;2;1,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1650887801000
62668c4da302669ecde19775,,119.52,99.02,121.92,84.12,299;1;1;0,time,30,-1,10,30.02,0,31.65,false,false,english,,normal,false,false,false,,1650887757000
62668bf2a302669ecde194f6,,114.72,99.65,114.72,79.41,287;0;0;0,time,30,-1,6,30.02,0,34.57,false,false,english,,normal,false,false,false,,1650887666000
62668b90a302669ecde1927c,,116.8,97.05,120.8,58.91,292;4;1;1,time,30,-1,2,30,2,11.45,false,false,english,,normal,false,false,false,,1650887568000
62668b3ca302669ecde1904d,,102.33,95.65,107.53,76.79,256;5;0;0,time,30,-1,4,30.02,0,18.46,false,false,english,,normal,false,false,false,,1650887484000
625e8bca3b23f17a326757d0,,101.97,93.75,104.77,60.67,255;6;0;1,time,30,-1,0,30.01,1,0,false,false,english,,normal,false,false,false,,1650363338000
625cfe753b23f17a328f47fa,,114.36,96.96,116.36,74.4,286;3;0;0,time,30,-1,5,30.01,0,8.68,false,false,english,,normal,false,false,false,,1650261621000
622ad7e3c209a58d0ee45f1d,,108.36,98.91,108.36,85.66,271;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1646974947000
